﻿01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,09. Símbolo,10. Valor,Max. 08. Escala 
2019.0,,Vila Franca do Campo,Município,,,,r,133.0, pessoas por km2
2019.0,,Vila Nova da Barquinha,Município,,,,r,140.2, pessoas por km2
2019.0,,Vila Nova de Cerveira,Município,,,,r,82.1, pessoas por km2
2019.0,,Vila Nova de Famalicão,Município,,,,r,660.7, pessoas por km2
2019.0,,Vila Nova de Foz Côa,Município,,,,r,16.0, pessoas por km2
2019.0,,Vila Nova de Gaia,Município,,,,r,1808.5, pessoas por km2
2019.0,,Vila Nova de Paiva,Município,,,,r,26.6, pessoas por km2
2019.0,,Vila Nova de Poiares,Município,,,,r,80.7, pessoas por km2
2019.0,,Vila Pouca de Aguiar,Município,,,,r,27.2, pessoas por km2
2019.0,,Vila Real,Município,,,,r,131.7, pessoas por km2
2019.0,,Vila Real de Santo António,Município,,,,r,308.7, pessoas por km2
2019.0,,Vila Velha de Ródão,Município,,,,r,9.8, pessoas por km2
2019.0,,Vila Verde,Município,,,,r,201.2, pessoas por km2
2019.0,,Vila Viçosa,Município,,,,r,38.3, pessoas por km2
2019.0,,Vimioso,Município,,,,r,8.8, pessoas por km2
2019.0,,Vinhais,Município,,,,r,11.3, pessoas por km2
2019.0,,Viseu,Município,,,,r,196.5, pessoas por km2
2019.0,,Vizela,Município,,,,r,960.9, pessoas por km2
2019.0,,Vouzela,Município,,,,r,49.1, pessoas por km2
2020.0,,Abrantes,Município,,,,r,48.4, pessoas por km2
2020.0,,Águeda,Município,,,,r,138.2, pessoas por km2
2020.0,,Aguiar da Beira,Município,,,,r,25.9, pessoas por km2
2020.0,,Alandroal,Município,,,,r,9.3, pessoas por km2
2020.0,,Albergaria-a-Velha,Município,,,,r,157.4, pessoas por km2
2020.0,,Albufeira,Município,,,,r,315.5, pessoas por km2
2020.0,,Alcácer do Sal,Município,,,,r,7.5, pessoas por km2
2020.0,,Alcanena,Município,,,,r,98.7, pessoas por km2
2020.0,,Alcobaça,Município,,,,r,135.5, pessoas por km2
2020.0,,Alcochete,Município,,,,r,150.2, pessoas por km2
2020.0,,Alcoutim,Município,,,,r,4.4, pessoas por km2
2020.0,,Alenquer,Município,,,,r,146.9, pessoas por km2
2020.0,,Alfândega da Fé,Município,,,,r,13.5, pessoas por km2
2020.0,,Alijó,Município,,,,r,35.4, pessoas por km2
2020.0,,Aljezur,Município,,,,r,18.9, pessoas por km2
2020.0,,Aljustrel,Município,,,,r,19.4, pessoas por km2
2020.0,,Almada,Município,,,,r,2544.1, pessoas por km2
2020.0,,Almeida,Município,,,,r,11.3, pessoas por km2
2020.0,,Almeirim,Município,,,,r,99.7, pessoas por km2
2020.0,,Almodôvar,Município,,,,r,8.7, pessoas por km2
2020.0,,Alpiarça,Município,,,,r,73.2, pessoas por km2
2020.0,,Alter do Chão,Município,,,,r,8.5, pessoas por km2
2020.0,,Alvaiázere,Município,,,,r,39.2, pessoas por km2
2020.0,,Alvito,Município,,,,r,8.6, pessoas por km2
2020.0,,Amadora,Município,,,,r,7242.3, pessoas por km2
2020.0,,Amarante,Município,,,,r,173.7, pessoas por km2
2020.0,,Amares,Município,,,,r,227.7, pessoas por km2
2020.0,,Anadia,Município,,,,r,127.8, pessoas por km2
2020.0,,Angra do Heroísmo,Município,,,,r,142.0, pessoas por km2
2020.0,,Ansião,Município,,,,r,66.7, pessoas por km2
2020.0,,Arcos de Valdevez,Município,,,,r,46.5, pessoas por km2
2020.0,,Arganil,Município,,,,r,33.6, pessoas por km2
2020.0,,Armamar,Município,,,,r,49.0, pessoas por km2
2020.0,,Arouca,Município,,,,r,64.5, pessoas por km2
2020.0,,Arraiolos,Município,,,,r,9.7, pessoas por km2
2020.0,,Arronches,Município,,,,r,9.0, pessoas por km2
2020.0,,Arruda dos Vinhos,Município,,,,r,180.6, pessoas por km2
2020.0,,Aveiro,Município,,,,r,411.6, pessoas por km2
2020.0,,Avis,Município,,,,r,6.3, pessoas por km2
2020.0,,Azambuja,Município,,,,r,82.0, pessoas por km2
2020.0,,Baião,Município,,,,r,101.2, pessoas por km2
2020.0,,Barcelos,Município,,,,r,309.4, pessoas por km2
2020.0,,Barrancos,Município,,,,r,9.1, pessoas por km2
2020.0,,Barreiro,Município,,,,r,2165.9, pessoas por km2
2020.0,,Batalha,Município,,,,r,150.9, pessoas por km2
2020.0,,Beja,Município,,,,r,29.3, pessoas por km2
2020.0,,Belmonte,Município,,,,r,52.0, pessoas por km2
2020.0,,Benavente,Município,,,,r,57.3, pessoas por km2
2020.0,,Bombarral,Município,,,,r,140.7, pessoas por km2
2020.0,,Borba,Município,,,,r,44.7, pessoas por km2
2020.0,,Boticas,Município,,,,r,15.6, pessoas por km2
2020.0,,Braga,Município,,,,r,1057.3, pessoas por km2
2020.0,,Bragança,Município,,,,r,29.6, pessoas por km2
2020.0,,Cabeceiras de Basto,Município,,,,r,64.7, pessoas por km2
2020.0,,Cadaval,Município,,,,r,77.2, pessoas por km2
2020.0,,Caldas da Rainha,Município,,,,r,200.4, pessoas por km2
2020.0,,Calheta [R.A.A.],Município,,,,r,27.6, pessoas por km2
2020.0,,Calheta [R.A.M.],Município,,,,r,98.5, pessoas por km2
2020.0,,Câmara de Lobos,Município,,,,r,619.3, pessoas por km2
2020.0,,Caminha,Município,,,,r,116.3, pessoas por km2
2020.0,,Campo Maior,Município,,,,r,32.8, pessoas por km2
2020.0,,Cantanhede,Município,,,,r,88.1, pessoas por km2
2020.0,,Carrazeda de Ansiães,Município,,,,r,19.8, pessoas por km2
2020.0,,Carregal do Sal,Município,,,,r,77.8, pessoas por km2
2020.0,,Cartaxo,Município,,,,r,147.4, pessoas por km2
2020.0,,Cascais,Município,,,,r,2207.9, pessoas por km2
2020.0,,Castanheira de Pêra,Município,,,,r,40.3, pessoas por km2
2020.0,,Castelo Branco,Município,,,,r,36.6, pessoas por km2
2020.0,,Castelo de Paiva,Município,,,,r,135.6, pessoas por km2
2020.0,,Castelo de Vide,Município,,,,r,12.1, pessoas por km2
2020.0,,Castro Daire,Município,,,,r,36.4, pessoas por km2
2020.0,,Castro Marim,Município,,,,r,21.6, pessoas por km2
2020.0,,Castro Verde,Município,,,,r,12.1, pessoas por km2
2020.0,,Celorico da Beira,Município,,,,r,26.8, pessoas por km2
2020.0,,Celorico de Basto,Município,,,,r,98.1, pessoas por km2
2020.0,,Chamusca,Município,,,,r,11.5, pessoas por km2
2020.0,,Chaves,Município,,,,r,63.8, pessoas por km2
2020.0,,Cinfães,Município,,,,r,74.5, pessoas por km2
2020.0,,Coimbra,Município,,,,r,443.2, pessoas por km2
2020.0,,Condeixa-a-Nova,Município,,,,r,121.3, pessoas por km2
2020.0,,Constância,Município,,,,r,47.1, pessoas por km2
2020.0,,Coruche,Município,,,,r,15.7, pessoas por km2
2020.0,,Corvo,Município,,,,r,22.7, pessoas por km2
2020.0,,Covilhã,Município,,,,r,84.1, pessoas por km2
2020.0,,Crato,Município,,,,r,8.2, pessoas por km2
2020.0,,Cuba,Município,,,,r,25.6, pessoas por km2
2020.0,,Elvas,Município,,,,r,33.1, pessoas por km2
2020.0,,Entroncamento,Município,,,,r,1474.1, pessoas por km2
2020.0,,Espinho,Município,,,,r,1480.3, pessoas por km2
2020.0,,Esposende,Município,,,,r,370.0, pessoas por km2
2020.0,,Estarreja,Município,,,,r,243.9, pessoas por km2
2020.0,,Estremoz,Município,,,,r,24.8, pessoas por km2
2020.0,,Évora,Município,,,,r,41.2, pessoas por km2
2020.0,,Fafe,Município,,,,r,222.2, pessoas por km2
2020.0,,Faro,Município,,,,r,335.6, pessoas por km2
2020.0,,Felgueiras,Município,,,,r,484.2, pessoas por km2
2020.0,,Ferreira do Alentejo,Município,,,,r,11.9, pessoas por km2
2020.0,,Ferreira do Zêzere,Município,,,,r,41.1, pessoas por km2
2020.0,,Figueira da Foz,Município,,,,r,156.5, pessoas por km2
2020.0,,Figueira de Castelo Rodrigo,Município,,,,r,10.2, pessoas por km2
2020.0,,Figueiró dos Vinhos,Município,,,,r,30.6, pessoas por km2
2020.0,,Fornos de Algodres,Município,,,,r,33.9, pessoas por km2
2020.0,,Freixo de Espada à Cinta,Município,,,,r,13.5, pessoas por km2
2020.0,,Fronteira,Município,,,,r,11.8, pessoas por km2
2020.0,,Funchal,Município,,,,r,1394.7, pessoas por km2
2020.0,,Fundão,Município,,,,r,38.1, pessoas por km2
2020.0,,Gavião,Município,,,,r,11.5, pessoas por km2
2020.0,,Góis,Município,,,,r,14.5, pessoas por km2
2020.0,,Golegã,Município,,,,r,63.7, pessoas por km2
2020.0,,Gondomar,Município,,,,r,1250.3, pessoas por km2
2020.0,,Gouveia,Município,,,,r,40.9, pessoas por km2
2020.0,,Grândola,Município,,,,r,16.9, pessoas por km2
2020.0,,Guarda,Município,,,,r,56.6, pessoas por km2
2020.0,,Guimarães,Município,,,,r,652.8, pessoas por km2
2020.0,,Horta,Município,,,,r,83.3, pessoas por km2
2020.0,,Idanha-a-Nova,Município,,,,r,6.0, pessoas por km2
2020.0,,Ílhavo,Município,,,,r,536.5, pessoas por km2
2020.0,,Lagoa,Município,,,,r,270.0, pessoas por km2
2020.0,,Lagoa [R.A.A.],Município,,,,r,312.9, pessoas por km2
2020.0,,Lagos,Município,,,,r,158.1, pessoas por km2
2020.0,,Lajes das Flores,Município,,,,r,20.2, pessoas por km2
2020.0,,Lajes do Pico,Município,,,,r,28.1, pessoas por km2
2020.0,,Lamego,Município,,,,r,147.7, pessoas por km2
2020.0,,Leiria,Município,,,,r,228.4, pessoas por km2
2020.0,,Lisboa,Município,,,,r,5486.0, pessoas por km2
2020.0,,Loulé,Município,,,,r,95.2, pessoas por km2
2020.0,,Loures,Município,,,,r,1211.5, pessoas por km2
2020.0,,Lourinhã,Município,,,,r,179.3, pessoas por km2
2020.0,,Lousã,Município,,,,r,123.3, pessoas por km2
2020.0,,Lousada,Município,,,,r,494.7, pessoas por km2
2020.0,,Mação,Município,,,,r,16.0, pessoas por km2
2020.0,,Macedo de Cavaleiros,Município,,,,r,20.4, pessoas por km2
2020.0,,Machico,Município,,,,r,288.6, pessoas por km2
2020.0,,Madalena,Município,,,,r,43.2, pessoas por km2
2020.0,,Mafra,Município,,,,r,299.0, pessoas por km2
2020.0,,Maia,Município,,,,r,1633.0, pessoas por km2
2020.0,,Mangualde,Município,,,,r,84.0, pessoas por km2
2020.0,,Manteigas,Município,,,,r,24.4, pessoas por km2
2020.0,,Marco de Canaveses,Município,,,,r,246.3, pessoas por km2
2020.0,,Marinha Grande,Município,,,,r,209.4, pessoas por km2
2020.0,,Marvão,Município,,,,r,19.7, pessoas por km2
2020.0,,Matosinhos,Município,,,,r,2775.4, pessoas por km2
2020.0,,Mealhada,Município,,,,r,175.6, pessoas por km2
2020.0,,Mêda,Município,,,,r,16.1, pessoas por km2
2020.0,,Melgaço,Município,,,,r,32.8, pessoas por km2
2020.0,,Mértola,Município,,,,r,4.9, pessoas por km2
2020.0,,Mesão Frio,Município,,,,r,133.4, pessoas por km2
2020.0,,Mira,Município,,,,r,98.3, pessoas por km2
2020.0,,Miranda do Corvo,Município,,,,r,95.6, pessoas por km2
2020.0,,Miranda do Douro,Município,,,,r,13.4, pessoas por km2
2020.0,,Mirandela,Município,,,,r,32.6, pessoas por km2
2020.0,,Mogadouro,Município,,,,r,11.1, pessoas por km2
2020.0,,Moimenta da Beira,Município,,,,r,43.0, pessoas por km2
2020.0,,Moita,Município,,,,r,1206.9, pessoas por km2
2020.0,,Monção,Município,,,,r,84.9, pessoas por km2
2020.0,,Monchique,Município,,,,r,13.9, pessoas por km2
2020.0,,Mondim de Basto,Município,,,,r,37.6, pessoas por km2
2020.0,,Monforte,Município,,,,r,7.1, pessoas por km2
2020.0,,Montalegre,Município,,,,r,11.5, pessoas por km2
2020.0,,Montemor-o-Novo,Município,,,,r,12.9, pessoas por km2
2020.0,,Montemor-o-Velho,Município,,,,r,107.8, pessoas por km2
2020.0,,Montijo,Município,,,,r,161.1, pessoas por km2
2020.0,,Mora,Município,,,,r,9.5, pessoas por km2
2020.0,,Mortágua,Município,,,,r,35.9, pessoas por km2
2020.0,,Moura,Município,,,,r,13.9, pessoas por km2
2020.0,,Mourão,Município,,,,r,8.4, pessoas por km2
2020.0,,Murça,Município,,,,r,27.9, pessoas por km2
2020.0,,Murtosa,Município,,,,r,143.8, pessoas por km2
2020.0,,Nazaré,Município,,,,r,180.9, pessoas por km2
2020.0,,Nelas,Município,,,,r,105.2, pessoas por km2
2020.0,,Nisa,Município,,,,r,10.4, pessoas por km2
2020.0,,Nordeste,Município,,,,r,43.7, pessoas por km2
2020.0,,Óbidos,Município,,,,r,85.0, pessoas por km2
2020.0,,Odemira,Município,,,,r,17.3, pessoas por km2
2020.0,,Odivelas,Município,,,,r,5606.0, pessoas por km2
2020.0,,Oeiras,Município,,,,r,3743.7, pessoas por km2
2020.0,,Oleiros,Município,,,,r,10.4, pessoas por km2
2020.0,,Olhão,Município,,,,r,342.9, pessoas por km2
2020.0,,Oliveira de Azeméis,Município,,,,r,412.5, pessoas por km2
2020.0,,Oliveira de Frades,Município,,,,r,65.8, pessoas por km2
2020.0,,Oliveira do Bairro,Município,,,,r,266.8, pessoas por km2
2020.0,,Oliveira do Hospital,Município,,,,r,83.2, pessoas por km2
2020.0,,Ourém,Município,,,,r,107.5, pessoas por km2
2020.0,,Ourique,Município,,,,r,7.3, pessoas por km2
2020.0,,Ovar,Município,,,,r,373.7, pessoas por km2
2020.0,,Paços de Ferreira,Município,,,,r,786.4, pessoas por km2
2020.0,,Palmela,Município,,,,r,149.4, pessoas por km2
2020.0,,Pampilhosa da Serra,Município,,,,r,10.3, pessoas por km2
2020.0,,Paredes,Município,,,,r,540.4, pessoas por km2
2020.0,,Paredes de Coura,Município,,,,r,63.1, pessoas por km2
2020.0,,Pedrógão Grande,Município,,,,r,26.7, pessoas por km2
2020.0,,Penacova,Município,,,,r,60.8, pessoas por km2
2020.0,,Penafiel,Município,,,,r,329.4, pessoas por km2
2020.0,,Penalva do Castelo,Município,,,,r,54.8, pessoas por km2
2020.0,,Penamacor,Município,,,,r,8.5, pessoas por km2
2020.0,,Penedono,Município,,,,r,20.8, pessoas por km2
2020.0,,Penela,Município,,,,r,40.6, pessoas por km2
2020.0,,Peniche,Município,,,,r,342.8, pessoas por km2
2020.0,,Peso da Régua,Município,,,,r,154.2, pessoas por km2
2020.0,,Pinhel,Município,,,,r,16.9, pessoas por km2
2020.0,,Pombal,Município,,,,r,82.3, pessoas por km2
2020.0,,Ponta Delgada,Município,,,,r,289.8, pessoas por km2
2020.0,,Ponta do Sol,Município,,,,r,181.4, pessoas por km2
2020.0,,Ponte da Barca,Município,,,,r,61.1, pessoas por km2
2020.0,,Ponte de Lima,Município,,,,r,129.1, pessoas por km2
2020.0,,Ponte de Sor,Município,,,,r,18.3, pessoas por km2
2020.0,,Portalegre,Município,,,,r,50.1, pessoas por km2
2020.0,,Portel,Município,,,,r,9.5, pessoas por km2
2020.0,,Portimão,Município,,,,r,330.2, pessoas por km2
2020.0,,Porto,Município,,,,r,5622.2, pessoas por km2
2020.0,,Porto de Mós,Município,,,,r,89.0, pessoas por km2
2020.0,,Porto Moniz,Município,,,,r,29.9, pessoas por km2
2020.0,,Porto Santo,Município,,,,r,120.9, pessoas por km2
2020.0,,Póvoa de Lanhoso,Município,,,,r,162.6, pessoas por km2
2020.0,,Póvoa de Varzim,Município,,,,r,784.8, pessoas por km2
2020.0,,Povoação,Município,,,,r,55.0, pessoas por km2
2020.0,,Proença-a-Nova,Município,,,,r,18.1, pessoas por km2
2020.0,,Redondo,Município,,,,r,17.1, pessoas por km2
2020.0,,Reguengos de Monsaraz,Município,,,,r,21.4, pessoas por km2
2020.0,,Resende,Município,,,,r,81.9, pessoas por km2
2020.0,,Ribeira Brava,Município,,,,r,194.7, pessoas por km2
2020.0,,Ribeira de Pena,Município,,,,r,27.1, pessoas por km2
2020.0,,Ribeira Grande,Município,,,,r,175.1, pessoas por km2
2020.0,,Rio Maior,Município,,,,r,77.6, pessoas por km2
2020.0,,Sabrosa,Município,,,,r,35.5, pessoas por km2
2020.0,,Sabugal,Município,,,,r,13.8, pessoas por km2
2020.0,,Salvaterra de Magos,Município,,,,r,89.2, pessoas por km2
2020.0,,Santa Comba Dão,Município,,,,r,95.9, pessoas por km2
2020.0,,Santa Cruz,Município,,,,r,521.1, pessoas por km2
2020.0,,Santa Cruz da Graciosa,Município,,,,r,67.5, pessoas por km2
2020.0,,Santa Cruz das Flores,Município,,,,r,28.6, pessoas por km2
2020.0,,Santa Maria da Feira,Município,,,,r,635.6, pessoas por km2
2020.0,,Santa Marta de Penaguião,Município,,,,r,88.2, pessoas por km2
2020.0,,Santana,Município,,,,r,68.9, pessoas por km2
2020.0,,Santarém,Município,,,,r,106.8, pessoas por km2
2020.0,,Santiago do Cacém,Município,,,,r,26.4, pessoas por km2
2020.0,,Santo Tirso,Município,,,,r,497.9, pessoas por km2
2020.0,,São Brás de Alportel,Município,,,,r,73.7, pessoas por km2
2020.0,,São João da Madeira,Município,,,,r,2802.3, pessoas por km2
2020.0,,São João da Pesqueira,Município,,,,r,25.8, pessoas por km2
2020.0,,São Pedro do Sul,Município,,,,r,43.6, pessoas por km2
2020.0,,São Roque do Pico,Município,,,,r,22.7, pessoas por km2
2020.0,,São Vicente,Município,,,,r,62.0, pessoas por km2
2020.0,,Sardoal,Município,,,,r,38.2, pessoas por km2
2020.0,,Sátão,Município,,,,r,54.8, pessoas por km2
2020.0,,Seia,Município,,,,r,50.2, pessoas por km2
2020.0,,Seixal,Município,,,,r,1752.6, pessoas por km2
2020.0,,Sernancelhe,Município,,,,r,24.7, pessoas por km2
2020.0,,Serpa,Município,,,,r,12.5, pessoas por km2
2020.0,,Sertã,Município,,,,r,33.2, pessoas por km2
2020.0,,Sesimbra,Município,,,,r,269.2, pessoas por km2
2020.0,,Setúbal,Município,,,,r,539.6, pessoas por km2
2020.0,,Sever do Vouga,Município,,,,r,85.4, pessoas por km2
2020.0,,Silves,Município,,,,r,55.8, pessoas por km2
2020.0,,Sines,Município,,,,r,70.3, pessoas por km2
2020.0,,Sintra,Município,,,,r,1212.8, pessoas por km2
2020.0,,Sobral de Monte Agraço,Município,,,,r,204.3, pessoas por km2
2020.0,,Soure,Município,,,,r,65.3, pessoas por km2
2020.0,,Sousel,Município,,,,r,15.7, pessoas por km2
2020.0,,Tábua,Município,,,,r,56.4, pessoas por km2
2020.0,,Tabuaço,Município,,,,r,37.5, pessoas por km2
2020.0,,Tarouca,Município,,,,r,73.4, pessoas por km2
2020.0,,Tavira,Município,,,,r,45.6, pessoas por km2
2020.0,,Terras de Bouro,Município,,,,r,23.1, pessoas por km2
2020.0,,Tomar,Município,,,,r,104.3, pessoas por km2
2020.0,,Tondela,Município,,,,r,70.3, pessoas por km2
2020.0,,Torre de Moncorvo,Município,,,,r,12.9, pessoas por km2
2020.0,,Torres Novas,Município,,,,r,127.3, pessoas por km2
2020.0,,Torres Vedras,Município,,,,r,205.2, pessoas por km2
2020.0,,Trancoso,Município,,,,r,23.4, pessoas por km2
2020.0,,Trofa,Município,,,,r,536.8, pessoas por km2
2020.0,,Vagos,Município,,,,r,139.7, pessoas por km2
2020.0,,Vale de Cambra,Município,,,,r,144.9, pessoas por km2
2020.0,,Valença,Município,,,,r,116.9, pessoas por km2
2020.0,,Valongo,Município,,,,r,1264.9, pessoas por km2
2020.0,,Valpaços,Município,,,,r,26.9, pessoas por km2
2020.0,,Velas,Município,,,,r,42.2, pessoas por km2
2020.0,,Vendas Novas,Município,,,,r,50.7, pessoas por km2
2020.0,,Viana do Alentejo,Município,,,,r,13.7, pessoas por km2
2020.0,,Viana do Castelo,Município,,,,r,270.1, pessoas por km2
2020.0,,Vidigueira,Município,,,,r,16.5, pessoas por km2
2020.0,,Vieira do Minho,Município,,,,r,55.7, pessoas por km2
2020.0,,Vila da Praia da Vitória,Município,,,,r,121.1, pessoas por km2
2020.0,,Vila de Rei,Município,,,,r,17.2, pessoas por km2
2020.0,,Vila do Bispo,Município,,,,r,32.1, pessoas por km2
2020.0,,Vila do Conde,Município,,,,r,545.1, pessoas por km2
2020.0,,Vila do Porto,Município,,,,r,56.0, pessoas por km2
2020.0,,Vila Flor,Município,,,,r,23.0, pessoas por km2
2020.0,,Vila Franca de Xira,Município,,,,r,434.3, pessoas por km2
2020.0,,Vila Franca do Campo,Município,,,,r,133.1, pessoas por km2
2020.0,,Vila Nova da Barquinha,Município,,,,r,143.1, pessoas por km2
2020.0,,Vila Nova de Cerveira,Município,,,,r,82.4, pessoas por km2
2020.0,,Vila Nova de Famalicão,Município,,,,r,665.0, pessoas por km2
2020.0,,Vila Nova de Foz Côa,Município,,,,r,15.9, pessoas por km2
2020.0,,Vila Nova de Gaia,Município,,,,r,1810.2, pessoas por km2
2020.0,,Vila Nova de Paiva,Município,,,,r,26.8, pessoas por km2
2020.0,,Vila Nova de Poiares,Município,,,,r,81.5, pessoas por km2
2020.0,,Vila Pouca de Aguiar,Município,,,,r,27.2, pessoas por km2
2020.0,,Vila Real,Município,,,,r,131.3, pessoas por km2
2020.0,,Vila Real de Santo António,Município,,,,r,309.8, pessoas por km2
2020.0,,Vila Velha de Ródão,Município,,,,r,10.1, pessoas por km2
2020.0,,Vila Verde,Município,,,,r,203.9, pessoas por km2
2020.0,,Vila Viçosa,Município,,,,r,38.0, pessoas por km2
2020.0,,Vimioso,Município,,,,r,8.7, pessoas por km2
2020.0,,Vinhais,Município,,,,r,11.2, pessoas por km2
2020.0,,Viseu,Município,,,,r,197.2, pessoas por km2
2020.0,,Vizela,Município,,,,r,971.0, pessoas por km2
2020.0,,Vouzela,Município,,,,r,49.8, pessoas por km2
2021.0,,Abrantes,Município,,,,,47.8, pessoas por km2
2021.0,,Águeda,Município,,,,,138.7, pessoas por km2
2021.0,,Aguiar da Beira,Município,,,,,25.7, pessoas por km2
2021.0,,Alandroal,Município,,,,,9.3, pessoas por km2
2021.0,,Albergaria-a-Velha,Município,,,,,158.7, pessoas por km2
2021.0,,Albufeira,Município,,,,,317.8, pessoas por km2
2021.0,,Alcácer do Sal,Município,,,,,7.4, pessoas por km2
2021.0,,Alcanena,Município,,,,,98.5, pessoas por km2
2021.0,,Alcobaça,Município,,,,,136.6, pessoas por km2
2021.0,,Alcochete,Município,,,,,151.7, pessoas por km2
2021.0,,Alcoutim,Município,,,,,4.4, pessoas por km2
2021.0,,Alenquer,Município,,,,,150.9, pessoas por km2
2021.0,,Alfândega da Fé,Município,,,,,13.3, pessoas por km2
2021.0,,Alijó,Município,,,,,35.1, pessoas por km2
2021.0,,Aljezur,Município,,,,,19.0, pessoas por km2
2021.0,,Aljustrel,Município,,,,,19.4, pessoas por km2
2021.0,,Almada,Município,,,,,2542.1, pessoas por km2
2021.0,,Almeida,Município,,,,,11.2, pessoas por km2
2021.0,,Almeirim,Município,,,,,100.5, pessoas por km2
2021.0,,Almodôvar,Município,,,,,8.7, pessoas por km2
2021.0,,Alpiarça,Município,,,,,74.4, pessoas por km2
2021.0,,Alter do Chão,Município,,,,,8.6, pessoas por km2
2021.0,,Alvaiázere,Município,,,,,39.3, pessoas por km2
2021.0,,Alvito,Município,,,,,8.7, pessoas por km2
2021.0,,Amadora,Município,,,,,7281.6, pessoas por km2
2021.0,,Amarante,Município,,,,,172.8, pessoas por km2
2021.0,,Amares,Município,,,,,230.2, pessoas por km2
2021.0,,Anadia,Município,,,,,128.7, pessoas por km2
2021.0,,Angra do Heroísmo,Município,,,,,141.9, pessoas por km2
2021.0,,Ansião,Município,,,,,66.5, pessoas por km2
2021.0,,Arcos de Valdevez,Município,,,,,46.2, pessoas por km2
2021.0,,Arganil,Município,,,,,33.6, pessoas por km2
2021.0,,Armamar,Município,,,,,48.8, pessoas por km2
2021.0,,Arouca,Município,,,,,63.9, pessoas por km2
2021.0,,Arraiolos,Município,,,,,9.8, pessoas por km2
2021.0,,Arronches,Município,,,,,8.9, pessoas por km2
2021.0,,Arruda dos Vinhos,Município,,,,,185.1, pessoas por km2
2021.0,,Aveiro,Município,,,,,418.0, pessoas por km2
2021.0,,Avis,Município,,,,,6.3, pessoas por km2
2021.0,,Azambuja,Município,,,,,83.7, pessoas por km2
2021.0,,Baião,Município,,,,,99.9, pessoas por km2
2021.0,,Barcelos,Município,,,,,307.8, pessoas por km2
2021.0,,Barrancos,Município,,,,,8.9, pessoas por km2
2021.0,,Barreiro,Município,,,,,2162.8, pessoas por km2
2021.0,,Batalha,Município,,,,,153.1, pessoas por km2
2021.0,,Beja,Município,,,,,29.3, pessoas por km2
2021.0,,Belmonte,Município,,,,,52.2, pessoas por km2
2021.0,,Benavente,Município,,,,,59.0, pessoas por km2
2021.0,,Bombarral,Município,,,,,145.0, pessoas por km2
2021.0,,Borba,Município,,,,,44.5, pessoas por km2
2021.0,,Boticas,Município,,,,,15.3, pessoas por km2
2021.0,,Braga,Município,,,,,1064.7, pessoas por km2
2021.0,,Bragança,Município,,,,,29.6, pessoas por km2
2021.0,,Cabeceiras de Basto,Município,,,,,64.2, pessoas por km2
2021.0,,Cadaval,Município,,,,,79.1, pessoas por km2
2021.0,,Caldas da Rainha,Município,,,,,203.3, pessoas por km2
2021.0,,Calheta [R.A.A.],Município,,,,,27.9, pessoas por km2
2021.0,,Calheta [R.A.M.],Município,,,,,98.4, pessoas por km2
2021.0,,Câmara de Lobos,Município,,,,,620.1, pessoas por km2
2021.0,,Caminha,Município,,,,,116.8, pessoas por km2
2021.0,,Campo Maior,Município,,,,,32.5, pessoas por km2
2021.0,,Cantanhede,Município,,,,,88.0, pessoas por km2
2021.0,,Carrazeda de Ansiães,Município,,,,,19.4, pessoas por km2
2021.0,,Carregal do Sal,Município,,,,,77.7, pessoas por km2
2021.0,,Cartaxo,Município,,,,,149.9, pessoas por km2
2021.0,,Cascais,Município,,,,,2195.9, pessoas por km2
2021.0,,Castanheira de Pêra,Município,,,,,40.3, pessoas por km2
2021.0,,Castelo Branco,Município,,,,,36.5, pessoas por km2
2021.0,,Castelo de Paiva,Município,,,,,134.3, pessoas por km2
2021.0,,Castelo de Vide,Município,,,,,12.1, pessoas por km2
2021.0,,Castro Daire,Município,,,,,36.1, pessoas por km2
2021.0,,Castro Marim,Município,,,,,21.9, pessoas por km2
2021.0,,Castro Verde,Município,,,,,12.2, pessoas por km2
2021.0,,Celorico da Beira,Município,,,,,26.6, pessoas por km2
2021.0,,Celorico de Basto,Município,,,,,97.4, pessoas por km2
2021.0,,Chamusca,Município,,,,,11.5, pessoas por km2
2021.0,,Chaves,Município,,,,,63.3, pessoas por km2
2021.0,,Cinfães,Município,,,,,74.0, pessoas por km2
2021.0,,Coimbra,Município,,,,,444.2, pessoas por km2
2021.0,,Condeixa-a-Nova,Município,,,,,122.5, pessoas por km2
2021.0,,Constância,Município,,,,,47.6, pessoas por km2
2021.0,,Coruche,Município,,,,,15.6, pessoas por km2
2021.0,,Corvo,Município,,,,,24.1, pessoas por km2
2021.0,,Covilhã,Município,,,,,83.5, pessoas por km2
2021.0,,Crato,Município,,,,,8.1, pessoas por km2
2021.0,,Cuba,Município,,,,,25.6, pessoas por km2
2021.0,,Elvas,Município,,,,,32.7, pessoas por km2
2021.0,,Entroncamento,Município,,,,,1521.3, pessoas por km2
2021.0,,Espinho,Município,,,,,1492.9, pessoas por km2
2021.0,,Esposende,Município,,,,,374.6, pessoas por km2
2021.0,,Estarreja,Município,,,,,245.3, pessoas por km2
2021.0,,Estremoz,Município,,,,,24.8, pessoas por km2
2021.0,,Évora,Município,,,,,41.2, pessoas por km2
